_id,accepted_answer_id,answer_count,comment_count,creation_date,favorite_count,id,last_activity_date,last_editor_user_id,owner_user_id,post_type_id,score,tags,title,view_count
614ca7916378ff93c07f40e2,1167696,5,0,2009-07-22T16:16:58.520Z,59,1166444,2016-07-01T14:40:08.067Z,NaN,133617,1,85,iphone|cocoa-touch|mapkit|zooming,MKMapView Zoom and Region,80269
614ca7916378ff93c07f40e3,2741265,2,0,2010-04-29T22:47:05.020Z,NaN,2741257,2010-04-29T22:50:41.150Z,NaN,133617,1,1,get|httprequest|wap,HTTP Request from a PC to load the contents of a wap site,160
614ca7916378ff93c07f40e4,NaN,2,1,2010-10-09T21:31:38.703Z,7,3897946,2010-12-17T22:09:40.183Z,NaN,133617,1,12,iphone|objective-c|ios4|multitasking,iOS 4 Alarm Clock App with Multitasking Support,8389
614ca7916378ff93c07f40e5,3983019,4,0,2010-10-20T22:04:37.170Z,7,3982723,2010-10-21T15:51:02.430Z,133617,133617,1,9,iphone|audio|volume|audioqueueservices|audiotoolbox,Audio Processing: Playing with volume level,6764
614ca7916378ff93c07f40e6,NaN,1,0,2009-09-03T20:34:40.120Z,NaN,1375792,2013-12-31T02:58:08.227Z,881229,133617,1,0,algorithm|google-maps|drawing,A draw-encoding algorithm similar to one in Google maps,481
614ca7916378ff93c07f40e7,NaN,1,0,2009-09-15T15:36:05.280Z,NaN,1427928,2015-03-09T22:04:08.800Z,457406,133617,1,0,iphone|cocoa-touch|core-graphics,"Moving CGPaths by x,y pixels?",413
614ca7916378ff93c07f40e8,1416641,2,1,2009-09-12T17:21:09.733Z,1,1415641,2010-04-21T18:51:41.683Z,68939,133617,1,4,iphone|cocoa-touch|cellid,Cell ID info on iPhone,7430
614ca7916378ff93c07f40e9,1463220,2,0,2009-09-22T14:32:39.007Z,NaN,1460450,2013-01-02T01:07:20.823Z,NaN,133617,1,4,iphone|cocoa-touch,How to use didReceiveMemoryWarning and viewDidUnload?,3463
614ca7916378ff93c07f40ea,1373301,3,2,2009-09-03T13:02:01.933Z,NaN,1373283,2009-09-03T13:22:36.120Z,NaN,133617,1,1,c#|c|unsigned|signed,C# Convert.ToInt16(String) C Equivalent,1283
614ca7916378ff93c07f40eb,NaN,3,0,2009-09-15T20:26:37.003Z,2,1429426,2015-10-15T14:01:55.193Z,NaN,133617,1,3,objective-c|cocoa|nscoding,CGPathRef encoding,3008
614ca7916378ff93c07f40ec,NaN,3,0,2009-09-18T19:30:27.697Z,3,1446446,2016-08-15T01:46:51.547Z,74118,133617,1,11,iphone|core-graphics|quartz-graphics|cgcontext,Saving and restoring CGContext,19153
614ca7916378ff93c07f40ed,12340924,4,0,2012-09-09T16:26:27.467Z,15,12340773,2021-05-25T03:34:14.957Z,963864,136208,1,47,c++|c++11|memory-model|stdatomic,How do memory_order_seq_cst and memory_order_acq_rel differ?,11116
614ca7916378ff93c07f40ee,NaN,2,2,2011-02-25T14:25:55.400Z,NaN,5118371,2011-02-26T16:39:54.480Z,136208,136208,1,2,c++|templates|friend,"make another instatiation's friend of a template class",1513
614ca7916378ff93c07f40ef,NaN,1,14,2015-02-04T12:43:01.323Z,0,28321722,2015-02-17T18:34:23.660Z,136208,136208,1,0,makefile|gnu-make,Ordering in makefiles,251
614ca7916378ff93c07f40f0,16280013,2,0,2013-04-29T13:28:24.763Z,NaN,16279867,2013-08-23T12:54:23.863Z,136208,136208,1,1,limit|gnu-make,gmake change the stack size limit,931
614ca7916378ff93c07f40f1,NaN,1,0,2010-04-29T16:47:55.277Z,NaN,2739151,2010-04-29T16:55:39.190Z,NaN,136208,1,0,language-agnostic|language-design,Use of (non) qualified names,123
614ca7916378ff93c07f40f2,2457484,5,5,2010-03-16T19:19:08.827Z,NaN,2457389,2010-03-17T02:01:05.383Z,235825,136208,1,4,c++|overflow|numeric-limits,Looping on a closed range,359
614ca7916378ff93c07f40f3,61184672,2,8,2020-04-12T19:12:08.730Z,NaN,61176793,2020-04-15T05:43:03.577Z,NaN,136208,1,0,python|qt|pyqt|qt5,Getting closeEvent when exiting the application,113
614ca7916378ff93c07f40f4,NaN,3,4,2017-04-03T15:41:15.637Z,2,43188843,2017-04-08T18:02:47.867Z,NaN,136208,1,8,python|pep8,PEP-8: module at top of file,2029
614ca7916378ff93c07f40f5,65409816,1,0,2020-12-21T22:35:01.983Z,NaN,65400877,2020-12-22T13:47:35.590Z,NaN,136208,1,2,makefile,Rebuilding when a variable change,83
614ca7916378ff93c07f40f6,1149114,2,0,2009-07-16T22:19:28.600Z,NaN,1140636,2009-07-19T02:42:19.877Z,-1,136540,1,0,apache-flex|actionscript-3|method-signature,"Lots of ""incompatible signature"" errors on Windows but not on Mac OS X with Flex 4 Gumbo",643
614ca7916378ff93c07f40f7,1149144,4,0,2009-07-10T21:34:07.393Z,1,1112111,2009-07-20T11:42:41.047Z,NaN,136540,1,3,actionscript-3|linker|abstract-class|resolution|dynamic-loading,"How do I make an Action Script 3 class, used in two SWF files, resolve to the same class when one SWF dynamically loads the other?",858
614ca7916378ff93c07f40f8,NaN,1,5,2011-07-04T07:11:38.700Z,0,6568374,2011-07-05T04:14:35.273Z,136540,136540,1,0,javascript|google-chrome|google-chrome-extension|xmlhttprequest,"XHR forbidden in Chrome extension, despite adding the correct permissions?",1082
614ca7916378ff93c07f40f9,NaN,2,6,2015-09-03T01:04:35.787Z,NaN,32365459,2021-01-11T20:58:46.293Z,NaN,136540,1,10,java|exception|annotations,Is there any standard annotation to indicate nothrow semantics in Java?,1400
614ca7916378ff93c07f40fa,3078443,2,0,2010-04-20T10:03:03.077Z,NaN,2674123,2010-06-20T06:51:30.013Z,136540,136540,1,0,python|pickle|svm|libsvm|pyml,Save PyML.classifiers.multi.OneAgainstRest(SVM()) object?,812
614ca7916378ff93c07f40fb,2676460,4,0,2010-04-07T06:51:15.227Z,0,2590518,2012-04-19T00:48:46.037Z,131433,136540,1,6,language-agnostic,"Opinion on ""loop invariants"", and are these frequently used in the industry?",904
614ca7916378ff93c07f40fc,2740824,8,9,2010-04-29T05:02:53.277Z,6,2734884,2010-10-01T19:07:31.547Z,136540,136540,1,48,c++|c|standards|iso,ISO/IEC Website and Charging for C and C++ Standards,3453
614ca7916378ff93c07f40fd,2640505,9,10,2010-04-14T19:36:16.263Z,17,2640446,2019-04-26T13:56:39.647Z,136540,136540,1,62,c++|syntax|pointers|reference|types,"Why do some people prefer ""T const&"" over ""const T&""?",19503
614ca7916378ff93c07f40fe,1605497,1,0,2009-10-22T00:56:50.720Z,4,1604470,2011-06-27T02:57:39.553Z,-1,136540,1,8,iphone|gcc|iphone-sdk-3.0|autotools|cross-compiling,Cross-compile Apache Portable Runtime to the iPhone,7002
614ca7916378ff93c07f40ff,1483384,2,0,2009-09-27T04:23:25.760Z,NaN,1482793,2009-09-27T11:24:38.030Z,NaN,136540,1,3,apache-flex|maven-2|gumbo|flex-mojos|sonatype,Complex Maven2 with Flex4 Setup,3396
614ca7916378ff93c07f4100,1604365,2,0,2009-10-21T17:01:51.623Z,11,1602182,2011-01-06T00:09:08.763Z,136540,136540,1,5,iphone|autotools|cross-compiling|gcc4,Cross-compile Autotools-based Libraries for Official iPhone SDK,7135
614ca7916378ff93c07f4101,1653320,3,2,2009-10-25T08:38:34.723Z,1,1620375,2011-11-07T12:24:28.057Z,136540,136540,1,4,iphone|gcc|linker|cross-compiling,"Cross-compile libgcrypt for the iPhone? Linker error... can't seem to find ""fwrite"" and ""strerror""?",2947
614ca7916378ff93c07f4102,NaN,4,0,2009-09-10T10:59:06.123Z,12,1404614,2016-08-09T00:57:03.563Z,136540,136540,1,29,c++|code-generation,Automatically generate C++ file from header?,17231
614ca7916378ff93c07f4103,1115719,2,0,2009-07-12T09:37:13.730Z,4,1115652,2010-04-10T22:02:57.943Z,-1,136976,1,5,php|installation,PHP Installer Script,8095
614ca7916378ff93c07f4104,8046271,3,0,2011-11-08T04:26:23.020Z,NaN,8045952,2012-10-16T11:21:31.463Z,NaN,136976,1,1,arrays|perl|reference,Bind values of a hash to elements of an iterated array of arrays,224
614ca7916378ff93c07f4105,NaN,1,7,2010-12-09T19:44:40.067Z,NaN,4402390,2010-12-09T20:46:31.943Z,136976,136976,1,2,css|perl|cgi,Perl CGI. Can I be sure of the order of <style> tags I use?,369
614ca7916378ff93c07f4106,3673531,1,0,2010-09-09T01:48:59.130Z,2,3673242,2015-12-03T18:10:34.570Z,NaN,136976,1,10,django|apache|gentoo,"Django/Mod_WSGI 'client denied by server configuration'",13548
614ca7916378ff93c07f4107,2650902,6,2,2010-04-16T04:10:13.097Z,13,2650544,2015-01-21T23:12:32.453Z,NaN,136976,1,22,python|performance|optimization,How to get REALLY fast Python over a simple loop,11230
614ca7916378ff93c07f4108,NaN,1,0,2009-07-13T04:50:05.457Z,1,1117745,2017-03-04T09:16:04.303Z,137195,137195,1,2,web-services|jboss|entitymanager|jbossws,How to inject EntityManager in non-EJB based WebService?,1446
614ca7916378ff93c07f4109,NaN,1,0,2009-10-14T07:51:07.240Z,NaN,1564857,2009-10-14T08:54:51.663Z,NaN,137195,1,1,c#|database|system,Using DbConnection.GetSchema() to retrieve all but System Dbs,2494
614ca7916378ff93c07f410a,NaN,1,0,2012-07-27T15:00:15.100Z,NaN,11690436,2012-07-27T16:48:56.797Z,NaN,137195,1,2,c#|.net|wcf|windows-identity,Comparing WindowsIdentity.Current.Name on Server,661
614ca7916378ff93c07f410b,NaN,2,0,2009-08-13T17:27:05.540Z,1,1273434,2009-09-27T02:50:27.897Z,53162,138247,1,1,asp.net|ajax|updatepanel,"LinkButton's server-Side event not firing when disabled=true, and inside an UpdatePanel, in IE8",1386
614ca7916378ff93c07f410c,31565920,2,0,2015-07-21T14:11:12.773Z,NaN,31541523,2015-09-01T20:37:29.920Z,NaN,138247,1,1,ranorex,Ranorex and remote UI,1241
614ca7916378ff93c07f410d,8152776,1,0,2011-11-16T13:49:05.960Z,NaN,8152687,2011-11-16T14:01:48.117Z,NaN,138247,1,0,android|camera,"Can you ""wrap"" the stock camera's functionality on a droid phone?",116
614ca7916378ff93c07f410e,NaN,1,0,2011-11-19T02:42:42.470Z,NaN,8191484,2011-11-19T03:54:33.600Z,840532,138247,1,1,android|camera|android-gallery,Delete Droid thumbnails,538
614ca7916378ff93c07f410f,44619240,2,0,2017-06-18T20:11:23.897Z,NaN,44619110,2017-06-18T20:50:32.063Z,NaN,138247,1,-1,c#|design-patterns,How can this class be designed better?,59
614ca7916378ff93c07f4110,NaN,0,2,2017-05-06T17:50:11.297Z,NaN,43823616,2017-05-06T17:50:11.297Z,NaN,138247,1,0,javascript|angularjs|minify,Should Angular 1 source be copied to a dist folder?,20
614ca7916378ff93c07f4111,NaN,0,0,2011-12-15T17:03:04.757Z,1,8523844,2011-12-15T17:03:04.757Z,NaN,138247,1,1,android|camera|gallery,Android SDK create image and see it immediately in the gallery,335
614ca7916378ff93c07f4112,NaN,0,4,2015-03-14T16:37:53.660Z,NaN,29051409,2015-03-14T16:37:53.660Z,NaN,138247,1,0,visual-studio|teamcity,Visual Studio 2013 builds with errors,59
614ca7916378ff93c07f4113,NaN,0,3,2014-06-18T13:43:16.220Z,NaN,24287224,2014-06-18T13:43:16.220Z,NaN,138247,1,0,sql-server,Sql server first and last time data inserted into a database,36
614ca7916378ff93c07f4114,NaN,3,0,2011-01-06T15:07:14.840Z,1,4616340,2017-02-15T23:09:08.897Z,NaN,138247,1,4,silverlight|performance|testing,Silverlight performance testing,1547
614ca7916378ff93c07f4115,NaN,1,1,2017-04-07T02:18:57.520Z,NaN,43268619,2017-04-07T11:56:38.747Z,NaN,138247,1,0,javascript|angularjs|charts|highcharts|highcharts-ng,Highcharts bubble chart with date?,460
614ca7916378ff93c07f4116,1150857,1,1,2009-07-19T16:00:00.517Z,NaN,1150182,2009-09-11T21:09:06.413Z,112212,140995,1,1,linux|ssh|ps,"What does it mean WCHAN 'finish' in ps -l <proc_id> output?",1733
614ca7916378ff93c07f4117,204460,1,0,2008-10-15T11:47:27.350Z,NaN,204427,2008-10-15T15:26:19.670Z,NaN,140995,1,2,python|apache|mod-python,Failed to get separate instances of a class under mod_python,175
614ca7916378ff93c07f4118,199791,2,0,2008-10-13T08:29:20.030Z,NaN,197009,2008-10-14T02:09:48.407Z,140995,140995,1,2,python|svn,How to find out whether subversion working directory is locked by svn?,3116
614ca7916378ff93c07f4119,NaN,2,0,2008-10-16T10:52:00.863Z,NaN,208085,2008-11-26T11:17:26.533Z,140995,140995,1,2,python|apache|apache2|mod-python,How to make Apache/mod_python process collect its zombies?,644
614ca7916378ff93c07f411a,175038,5,0,2008-10-06T15:47:59.333Z,3,174853,2018-09-19T16:23:04.847Z,NaN,140995,1,9,python|linux,What is the best way to run multiple subprocesses via fork()?,11660
614ca7916378ff93c07f411b,NaN,6,0,2008-09-25T15:05:26.437Z,3,133860,2010-12-14T09:52:44.193Z,140995,140995,1,6,python|svn|apache,Running subversion under apache and mod_python,5733
614ca7916378ff93c07f411c,NaN,8,0,2008-10-16T09:56:05.827Z,23,207981,2020-06-26T12:36:18.580Z,NaN,140995,1,41,python|mysql,How to enable MySQL client auto re-connect with MySQLdb?,56595
614ca7916378ff93c07f411d,1658554,16,6,2009-11-01T14:00:33.507Z,77,1657232,2020-11-03T21:35:30.627Z,680068,140995,1,139,linux|directory|md5sum,How can I calculate an md5 checksum of a directory?,151951
614ca7916378ff93c07f411e,NaN,1,0,2010-09-15T10:22:33.847Z,NaN,3716709,2010-09-15T10:29:53.147Z,NaN,140995,1,2,mysql|database,What is the best way to document a mysql database?,137
614ca7916378ff93c07f411f,2326585,1,0,2010-02-24T14:08:19.917Z,1,2326532,2010-02-24T14:48:26.733Z,NaN,141742,1,5,mfc|validation|strftime,Safely calling strftime with untrusted format string,2142
614ca7916378ff93c07f4120,NaN,0,0,2011-06-10T14:46:35.803Z,NaN,6308003,2011-06-10T14:46:35.803Z,NaN,144538,1,1,windows-phone-7|admob,Is any way to manage keywords in Admob for Windows Phone 7?,188
614ca7916378ff93c07f4121,NaN,1,0,2009-07-24T14:21:46.410Z,3,1178020,2014-10-29T11:24:42.660Z,NaN,144538,1,9,c#|winapi|shell|windows-vista|messages,Does anybody know what means ShellHook message HSHELL_RUDEAPPACTIVATED?,1697
614ca7916378ff93c07f4122,1201897,2,2,2009-07-29T17:15:14.100Z,1,1201776,2012-01-15T13:35:59.093Z,744588,144538,1,8,c#|winforms|visual-studio|delphi|tactionmanager,"Is there Delphi's ActionManager alternative in Visual Studio",1392
614ca7916378ff93c07f4123,2183975,1,0,2010-02-02T08:42:52.600Z,1,2182754,2010-02-02T12:33:56.737Z,NaN,144538,1,0,c#|winforms|localization|propertyeditor,Localization issues PropertyEditor,611
614ca7916378ff93c07f4124,NaN,1,0,2010-01-04T17:36:25.243Z,2,2000949,2010-01-04T18:23:51.090Z,NaN,144538,1,1,asp.net|ajax|internet-explorer|asp.net-ajax|blogengine.net,ASP.NET callback to encoded URL with UTF characters fails on IE,694
614ca7916378ff93c07f4125,NaN,1,0,2012-08-21T11:57:07.690Z,2,12054337,2012-08-21T12:04:48.437Z,NaN,144538,1,2,c#|winforms|listview,Dynamic columns width of ListView in List mode like Explorer in Windows 7,845
614ca7916378ff93c07f4126,1197216,7,3,2009-07-28T19:48:58.357Z,NaN,1196346,2017-07-24T10:36:24.137Z,146652,146652,1,8,oracle|whitespace|sqlplus,problem with oracle sqlplus with whitespace in the path of the @ command,24318
614ca7916378ff93c07f4127,5032908,5,0,2011-02-16T18:06:40.097Z,3,5020317,2019-03-09T09:57:15.237Z,NaN,146652,1,5,java|ip|cidr,"In Java, given an IP Address range, return the minimum list of CIDR blocks that covers the range",10354
614ca7916378ff93c07f4128,4149299,2,2,2010-11-10T21:01:49.217Z,5,4149039,2018-12-16T07:00:50.080Z,NaN,146652,1,5,java|java-6|hs-err,How can I suppress the creation of the hs_err_pid file?,5766
614ca7916378ff93c07f4129,3621444,1,0,2010-09-01T18:49:23.500Z,NaN,3621177,2010-09-01T19:26:37.187Z,NaN,146652,1,1,java|mysql|jdbc|subclassing,How can I get a custom CallableStatement object out of a prepareCall method,1140
614ca7916378ff93c07f412a,NaN,0,1,2009-08-12T17:17:27.320Z,NaN,1267508,2009-08-15T21:40:00.690Z,-1,147386,1,3,.net|assemblies|signing,Why should I sign a .NET assembly?,1293
614ca7916378ff93c07f412b,1229215,1,0,2009-08-04T18:40:41.663Z,NaN,1229191,2017-12-15T14:52:13.317Z,2756409,147386,1,-1,.net,Difference between conceptual help and API help in .NET?,45
614ca7916378ff93c07f412c,1267470,2,0,2009-08-12T17:07:28.247Z,NaN,1267453,2009-08-17T04:28:17.967Z,NaN,147386,1,2,c#|log4net|configuration-files|app-config,Where should I put log4net config - App.config or AppName.dll.log4net?,1854
614ca7916378ff93c07f412d,1229181,3,0,2009-08-04T18:33:51.193Z,1,1229149,2010-10-25T19:48:14.887Z,NaN,147386,1,1,c#|documentation-generation|sandcastle,Is there a good quick start guide for generating API docs with Sandcastle?,395
614ca7916378ff93c07f412e,1228563,3,1,2009-08-04T16:32:12.547Z,3,1228552,2015-03-12T16:54:16.897Z,NaN,147386,1,17,c#|documentation,Where can I find a good example of C# /// xml documentation comments in use?,18583
614ca7916378ff93c07f412f,1327585,4,0,2009-08-25T11:07:57.433Z,0,1327557,2009-08-25T11:17:13.373Z,NaN,147386,1,1,c#|java|frameworks|mocking,What .NET mocking frameworks allow me to specify ANYTHING as an expected argument?,91
614ca7916378ff93c07f4130,1344269,4,0,2009-08-25T20:12:30.123Z,NaN,1330680,2011-01-19T08:09:00.807Z,NaN,147386,1,5,c#|nunit|mocking|nunit-mocks,Is there a way to specify ANYTHING as an argument to NUnit Mocks Expect call?,1246
614ca7916378ff93c07f4131,1338069,4,4,2009-08-26T22:53:19.677Z,5,1338006,2009-08-26T23:09:09.253Z,147386,147386,1,7,c#|sockets|tcp,Handling dropped TCP packets in C#,7052
614ca7916378ff93c07f4132,1330152,4,0,2009-08-25T18:31:13.340Z,2,1330133,2009-08-25T18:43:23.813Z,NaN,147386,1,8,c#|java|unit-testing|nunit|access-modifiers,"What is the equivalent of Java's default (package) access in C#?",4864
614ca7916378ff93c07f4133,1267509,5,0,2009-08-12T17:10:17.273Z,2,1267464,2009-08-12T17:35:41.310Z,NaN,147386,1,6,c#|.net|dll|packaging,How/where do I ship third-party libraries with a .NET DLL?,998
614ca7916378ff93c07f4134,1229684,5,0,2009-08-04T20:10:30.327Z,1,1229657,2012-04-30T08:07:44.530Z,NaN,147386,1,8,c#|.net,What is the concept of an Assembly in .NET?,1953
614ca7916378ff93c07f4135,1263626,5,1,2009-08-11T23:48:46.587Z,4,1263581,2018-02-01T00:58:20.967Z,76337,147386,1,10,c#|nunit|mocking|rhino-mocks|nunit-mocks,Has anyone successfully mocked the Socket class in .NET?,6876
614ca7916378ff93c07f4136,1205799,6,3,2009-07-30T10:38:32.443Z,NaN,1205784,2009-07-31T06:47:54.857Z,147386,147386,1,1,c#,What tools should I use for C# having previously been mainly a Java developer?,188
614ca7916378ff93c07f4137,1228505,6,2,2009-08-04T16:18:06.647Z,2,1228478,2009-08-04T18:57:07.980Z,NaN,147386,1,2,c#|naming-conventions,What are the most common naming conventions in C#?,2755
614ca7916378ff93c07f4138,1228654,6,1,2009-08-04T16:44:21.163Z,NaN,1228614,2009-08-04T17:21:32.697Z,NaN,147386,1,2,c#|packaging,What is the recommended way to package up a C# Class Library (DLL)?,617
614ca7916378ff93c07f4139,1260176,7,2,2009-08-11T12:54:01.117Z,14,1260157,2019-02-06T15:18:38.753Z,NaN,147386,1,45,c#|logging,"What's the most widely-used logging framework in C#?",43072
614ca7916378ff93c07f413a,1327549,7,1,2009-08-25T11:05:43.990Z,128,1327544,2021-08-11T06:53:42.150Z,397817,147386,1,590,c#|access-modifiers|reserved-words,"What is the equivalent of Java's final in C#?",307117
614ca7916378ff93c07f413b,1268359,8,0,2009-08-12T19:51:39.227Z,37,1268342,2019-03-25T05:49:44.010Z,NaN,147386,1,191,.net|gac,What is the GAC in .NET?,136755
614ca7916378ff93c07f413c,1337972,9,4,2009-08-26T22:30:57.333Z,2,1337895,2018-07-25T18:47:03.107Z,2226988,147386,1,9,c#|string|performance|byte|ascii,Quickest way (performance-wise) to turn a string into a byte[] array in C# using the ASCII character encoding,9787
614ca7916378ff93c07f413d,1260212,9,0,2009-08-11T12:59:48.063Z,2,1260187,2014-09-23T01:55:17.620Z,1505120,147386,1,13,c#|visual-studio,What is the downside to using the Visual Studio Express Editions?,3626
614ca7916378ff93c07f413e,1228348,9,0,2009-08-04T15:53:09.097Z,21,1228335,2019-08-19T10:07:57.703Z,NaN,147386,1,63,c#|class,How do I use a C# Class Library in a project?,168586
614ca7916378ff93c07f413f,1225877,10,3,2009-08-03T15:43:55.697Z,41,1223072,2016-05-02T18:11:28.747Z,545127,147386,1,67,java|concurrency|multithreading|multicore,Forcing multiple threads to use multiple CPUs when they are available,81050
614ca7916378ff93c07f4140,1206049,12,0,2009-07-30T11:08:13.430Z,6,1205908,2012-01-25T11:59:28.503Z,NaN,147386,1,11,c#|.net|dll|build,What .NET Framework and C# version should I target with my class library?,3509
614ca7916378ff93c07f4141,1365286,1,0,2009-09-02T00:02:30.283Z,NaN,1365251,2009-09-02T00:14:27.707Z,NaN,147386,1,2,c#|silverlight,Are there any tools for converting C# Class Libraries to Silverlight Library?,1358
614ca7916378ff93c07f4142,1447354,1,0,2009-09-19T00:33:43.563Z,NaN,1447341,2009-09-19T00:39:56.793Z,NaN,147386,1,2,.net|silverlight|json,"How do I convert a Dictionary<string,string> to a json string using System.Json?",343
614ca7916378ff93c07f4143,NaN,1,0,2010-01-26T20:05:13.050Z,NaN,2142239,2010-01-26T20:15:58.803Z,NaN,147386,1,2,.net|visual-studio,How can I make my Visual Studio examples run on different versions?,49
614ca7916378ff93c07f4144,1398644,2,0,2009-09-09T09:45:57.403Z,NaN,1398622,2009-09-09T10:08:32.937Z,NaN,147386,1,0,c#|windows|linux|tcp,Determining if .NET socket is currently connected bug?,758
614ca7916378ff93c07f4145,1484079,2,0,2009-09-25T16:57:02.483Z,NaN,1478432,2009-10-02T17:44:34.717Z,NaN,147386,1,1,silverlight|tcp|sockets|policy-server,How do I open a socket back to port 80 in Silverlight?,1224
614ca7916378ff93c07f4146,NaN,2,0,2010-01-26T19:46:18.960Z,1,2142104,2010-01-26T20:06:00.863Z,NaN,147386,1,2,.net|visual-studio-2008,What files should I include in a Visual Studio 2008 project I wish to share?,66
614ca7916378ff93c07f4147,1424122,2,0,2009-09-14T21:53:05.127Z,0,1424105,2011-04-09T17:50:42.413Z,269538,147386,1,11,.net|silverlight|logging|log4net|enterprise-library,Is there a log4net version for Silverlight?,6138
614ca7916378ff93c07f4148,1363731,3,1,2009-09-01T17:34:41.923Z,2,1363682,2013-02-18T15:16:33.267Z,NaN,147386,1,6,c#|sockets,How do I make a non-blocking socket call in C# to determine connection status?,7599
614ca7916378ff93c07f4149,1368139,4,0,2009-09-02T00:04:18.673Z,5,1365258,2016-05-20T09:49:56.960Z,2024469,147386,1,14,c#|visual-studio|silverlight|visual-studio-express,Developing Silverlight in Visual Studio Express?,14341
614ca7916378ff93c07f414a,1493017,5,0,2009-09-29T14:44:29.570Z,NaN,1493010,2009-09-29T15:04:37.837Z,4068,147386,1,2,.net|jprofiler,Is there a JProfiler equivalent for .NET?,1618
614ca7916378ff93c07f414b,1417570,5,0,2009-09-04T16:54:43.220Z,1,1380427,2015-11-03T16:38:59.273Z,147386,147386,1,3,language-agnostic|tcp|protocols,Are there any protocols/standards on top of TCP optimized for high throughput and low latency?,1144
614ca7916378ff93c07f414c,1380572,5,2,2009-09-04T17:24:37.233Z,1,1380540,2011-12-20T18:07:51.617Z,NaN,147386,1,3,xml|json|tcp|xmpp,Which format for transmitting data over TCP?,1269
614ca7916378ff93c07f414d,1376455,6,4,2009-09-03T22:31:51.507Z,17,1376312,2013-11-01T20:18:19.710Z,NaN,147386,1,27,c#|java|enums,"What's the equivalent of Java's enum in C#?",12670
614ca7916378ff93c07f414e,1378651,8,0,2009-09-04T11:16:51.680Z,2,1378634,2019-10-08T16:10:09.897Z,NaN,147386,1,34,c#|java|visual-studio|compiler-warnings,"Is there a way to suppress warnings in C# similar to Java's @SuppressWarnings annotation?",21289
614ca7916378ff93c07f414f,NaN,1,0,2009-08-04T14:51:26.337Z,NaN,1227964,2009-08-04T15:22:02.527Z,NaN,148303,1,0,iphone|database|persistence|sqlite|simulator,Writing to SQLite3 on iPhone simulation,536
614ca7916378ff93c07f4150,NaN,1,0,2009-08-17T15:11:10.793Z,1,1288515,2014-06-07T20:54:46.010Z,321731,148303,1,0,cocoa-touch|cocoa|uiimage|drawing,Is there an optimal way to render images in cocoa? Im using setNeedsDisplay,170
614ca7916378ff93c07f4151,NaN,1,0,2009-08-17T06:42:46.733Z,NaN,1286473,2009-08-17T06:49:56.673Z,NaN,148303,1,1,performance|rect,performance of frequently calling CGRectMake?,697
614ca7916378ff93c07f4152,NaN,1,1,2009-08-04T18:18:39.087Z,4,1229102,2013-10-18T06:52:18.920Z,11654,148303,1,20,static|sqlite|transient,When to use SQLITE_TRANSIENT vs SQLITE_STATIC?,15597
614ca7916378ff93c07f4153,NaN,2,0,2009-08-06T03:10:06.633Z,NaN,1236789,2009-09-20T00:00:00.997Z,NaN,148303,1,0,iphone|memory|memory-leaks|consumption,iphone memory usage,1013
614ca7916378ff93c07f4154,NaN,2,0,2009-08-01T03:47:15.467Z,NaN,1215782,2014-11-29T03:27:02.193Z,64046,148303,1,1,objective-c|memory-management|uiviewcontroller,UINavigationViewController memory releasing,490
614ca7916378ff93c07f4155,NaN,2,1,2009-08-04T15:50:42.707Z,1,1228314,2016-11-16T14:17:55.080Z,4,148303,1,3,iphone|icons|notifications,iPhone icon - Red # indicators,1391
614ca7916378ff93c07f4156,NaN,2,0,2009-08-06T16:39:39.057Z,9,1240104,2011-12-16T11:37:30.750Z,NaN,148303,1,23,xcode|settings|project,XCode Edit Project Settings vs Edit Active Target,11704
614ca7916378ff93c07f4157,NaN,3,4,2009-08-08T00:48:30.833Z,NaN,1247635,2014-11-06T00:15:50.807Z,64046,148303,1,1,objective-c|memory-management|autorelease,Releasing after removal from an array & reference pointers,1345
614ca7916378ff93c07f4158,NaN,5,0,2009-08-12T04:15:06.170Z,1,1264181,2013-08-08T09:09:22.990Z,NaN,148303,1,13,image|background|uiimageview,How do I set the background of UIScrollView to be transparent?,32010
614ca7916378ff93c07f4159,NaN,5,1,2009-07-31T06:49:25.460Z,22,1211018,2014-11-29T03:27:56.077Z,64046,148303,1,33,objective-c|memory-management|null,"Release, Dealloc, and the Self reference",15023
614ca7916378ff93c07f415a,NaN,13,0,2009-08-07T21:41:35.107Z,13,1247142,2021-04-30T05:46:35.327Z,2513803,148303,1,72,ios|iphone,"Getting an iPhone app's product name at runtime?",36079
614ca7916378ff93c07f415b,NaN,0,3,2020-01-09T17:49:42.717Z,0,59669593,2020-01-09T17:49:42.717Z,NaN,148654,1,1,powershell|formatting|psobject|dbatools,HOW TO output the values of an array to a text file in a specified format,43
614ca7916378ff93c07f415c,1214344,1,1,2009-07-31T18:40:04.973Z,NaN,1214162,2011-08-08T08:41:53.873Z,NaN,148654,1,2,asp.net-mvc|asp.net-membership|pagedlist,Working with PagedList and Membership,1768
614ca7916378ff93c07f415d,NaN,3,0,2009-08-05T18:12:30.060Z,NaN,1234841,2009-08-06T16:49:04.250Z,63756,148654,1,2,asp.net-mvc|templates|subsonic|t4,Getting the SubSonic MVC Templates to work with my database,538
